representation,repeat,outer_fold,draw,partition,recipient_index,donor_index,recipient_id,donor_id,self_match
tfidf,1,5,1,train,9,30,316,343,False
tfidf,1,5,1,train,10,100,317,436,False
tfidf,1,5,1,train,11,42,318,357,False
tfidf,1,5,1,train,12,11,319,318,False
tfidf,1,5,1,train,13,31,320,344,False
tfidf,1,5,1,train,15,107,322,445,False
tfidf,1,5,1,train,16,113,324,454,False
tfidf,1,5,1,train,18,24,326,335,False
tfidf,1,5,1,train,19,78,327,404,False
tfidf,1,5,1,train,20,84,328,415,False
tfidf,1,5,1,train,22,65,331,386,False
tfidf,1,5,1,train,24,19,335,327,False
tfidf,1,5,1,train,26,12,338,319,False
tfidf,1,5,1,train,27,93,339,426,False
tfidf,1,5,1,train,30,109,343,447,False
tfidf,1,5,1,train,31,117,344,458,False
tfidf,1,5,1,train,32,61,345,381,False
tfidf,1,5,1,train,33,135,346,486,False
tfidf,1,5,1,train,34,122,347,471,False
tfidf,1,5,1,train,37,5,351,310,False
tfidf,1,5,1,train,38,54,352,372,False
tfidf,1,5,1,train,39,75,353,401,False
tfidf,1,5,1,train,40,48,355,366,False
tfidf,1,5,1,train,41,63,356,383,False
tfidf,1,5,1,train,42,26,357,338,False
tfidf,1,5,1,train,43,103,358,440,False
tfidf,1,5,1,train,45,82,362,413,False
tfidf,1,5,1,train,46,33,363,346,False
tfidf,1,5,1,train,47,67,364,389,False
tfidf,1,5,1,train,48,38,366,352,False
tfidf,1,5,1,train,49,10,367,317,False
tfidf,1,5,1,train,51,108,369,446,False
tfidf,1,5,1,train,53,92,371,425,False
tfidf,1,5,1,train,54,13,372,320,False
tfidf,1,5,1,train,55,39,374,353,False
tfidf,1,5,1,train,56,105,375,443,False
tfidf,1,5,1,train,57,7,376,313,False
tfidf,1,5,1,train,58,55,377,374,False
tfidf,1,5,1,train,59,132,379,483,False
tfidf,1,5,1,train,60,45,380,362,False
tfidf,1,5,1,train,61,74,381,400,False
tfidf,1,5,1,train,62,77,382,403,False
tfidf,1,5,1,train,63,131,383,482,False
tfidf,1,5,1,train,65,46,386,363,False
tfidf,1,5,1,train,67,49,389,367,False
tfidf,1,5,1,train,68,20,390,328,False
tfidf,1,5,1,train,69,120,391,464,False
tfidf,1,5,1,train,70,97,392,430,False
tfidf,1,5,1,train,71,69,393,391,False
tfidf,1,5,1,train,72,73,395,397,False
tfidf,1,5,1,train,73,141,397,492,False
tfidf,1,5,1,train,74,15,400,322,False
tfidf,1,5,1,train,75,18,401,326,False
tfidf,1,5,1,train,76,139,402,490,False
tfidf,1,5,1,train,77,140,403,491,False
tfidf,1,5,1,train,78,37,404,351,False
tfidf,1,5,1,train,81,119,412,463,False
tfidf,1,5,1,train,82,43,413,358,False
tfidf,1,5,1,train,83,59,414,379,False
tfidf,1,5,1,train,84,116,415,457,False
tfidf,1,5,1,train,85,8,416,315,False
tfidf,1,5,1,train,88,127,419,476,False
tfidf,1,5,1,train,89,6,420,312,False
tfidf,1,5,1,train,90,58,422,377,False
tfidf,1,5,1,train,91,22,423,331,False
tfidf,1,5,1,train,92,88,425,419,False
tfidf,1,5,1,train,93,40,426,355,False
tfidf,1,5,1,train,94,70,427,392,False
tfidf,1,5,1,train,97,4,430,307,False
tfidf,1,5,1,train,98,81,433,412,False
tfidf,1,5,1,train,100,27,436,339,False
tfidf,1,5,1,train,102,114,439,455,False
tfidf,1,5,1,train,103,1,440,303,False
tfidf,1,5,1,train,105,133,443,484,False
tfidf,1,5,1,train,107,60,445,380,False
tfidf,1,5,1,train,108,118,446,459,False
tfidf,1,5,1,train,109,138,447,489,False
tfidf,1,5,1,train,110,111,448,449,False
tfidf,1,5,1,train,111,3,449,305,False
tfidf,1,5,1,train,112,102,451,439,False
tfidf,1,5,1,train,113,125,454,474,False
tfidf,1,5,1,train,114,126,455,475,False
tfidf,1,5,1,train,116,57,457,376,False
tfidf,1,5,1,train,117,129,458,478,False
tfidf,1,5,1,train,118,72,459,395,False
tfidf,1,5,1,train,119,51,463,369,False
tfidf,1,5,1,train,120,32,464,345,False
tfidf,1,5,1,train,122,41,471,356,False
tfidf,1,5,1,train,123,128,472,477,False
tfidf,1,5,1,train,124,130,473,479,False
tfidf,1,5,1,train,125,91,474,423,False
tfidf,1,5,1,train,126,2,475,304,False
tfidf,1,5,1,train,127,68,476,390,False
tfidf,1,5,1,train,128,112,477,451,False
tfidf,1,5,1,train,129,71,478,393,False
tfidf,1,5,1,train,130,98,479,433,False
tfidf,1,5,1,train,131,83,482,414,False
tfidf,1,5,1,train,132,34,483,347,False
tfidf,1,5,1,train,133,62,484,382,False
tfidf,1,5,1,train,135,94,486,427,False
tfidf,1,5,1,train,136,124,487,473,False
tfidf,1,5,1,train,137,56,488,375,False
tfidf,1,5,1,train,138,123,489,472,False
tfidf,1,5,1,train,139,9,490,316,False
tfidf,1,5,1,train,140,137,491,488,False
tfidf,1,5,1,train,141,110,492,448,False
tfidf,1,1,2,test,12,91,319,423,False
tfidf,1,1,2,test,22,98,331,433,False
tfidf,1,1,2,test,32,33,345,346,False
tfidf,1,1,2,test,33,89,346,420,False
tfidf,1,1,2,test,42,12,357,319,False
tfidf,1,1,2,test,43,113,358,454,False
tfidf,1,1,2,test,45,82,362,413,False
tfidf,1,1,2,test,46,69,363,391,False
tfidf,1,1,2,test,47,32,364,345,False
tfidf,1,1,2,test,51,93,369,426,False
tfidf,1,1,2,test,54,43,372,358,False
tfidf,1,1,2,test,69,76,391,402,False
tfidf,1,1,2,test,74,139,400,490,False
tfidf,1,1,2,test,76,124,402,473,False
tfidf,1,1,2,test,77,47,403,364,False
tfidf,1,1,2,test,78,85,404,416,False
tfidf,1,1,2,test,82,77,413,403,False
tfidf,1,1,2,test,85,74,416,400,False
tfidf,1,1,2,test,89,46,420,363,False
tfidf,1,1,2,test,91,51,423,369,False
tfidf,1,1,2,test,93,133,426,484,False
tfidf,1,1,2,test,98,127,433,476,False
tfidf,1,1,2,test,112,78,451,404,False
tfidf,1,1,2,test,113,112,454,451,False
tfidf,1,1,2,test,124,54,473,372,False
tfidf,1,1,2,test,127,22,476,331,False
tfidf,1,1,2,test,133,45,484,362,False
tfidf,1,1,2,test,136,42,487,357,False
tfidf,1,1,2,test,139,136,490,487,False
tfidf,1,1,2,train,0,18,302,326,False
tfidf,1,1,2,train,1,132,303,483,False
tfidf,1,1,2,train,2,125,304,474,False
tfidf,1,1,2,train,3,14,305,321,False
tfidf,1,1,2,train,4,1,307,303,False
tfidf,1,1,2,train,5,111,310,449,False
tfidf,1,1,2,train,6,72,312,395,False
tfidf,1,1,2,train,7,103,313,440,False
tfidf,1,1,2,train,8,61,315,381,False
tfidf,1,1,2,train,9,36,316,350,False
tfidf,1,1,2,train,10,73,317,397,False
tfidf,1,1,2,train,11,63,318,383,False
tfidf,1,1,2,train,13,108,320,446,False
tfidf,1,1,2,train,14,7,321,313,False
tfidf,1,1,2,train,15,6,322,312,False
tfidf,1,1,2,train,16,48,324,366,False
tfidf,1,1,2,train,17,75,325,401,False
tfidf,1,1,2,train,18,28,326,340,False
tfidf,1,1,2,train,19,37,327,351,False
tfidf,1,1,2,train,20,116,328,457,False
tfidf,1,1,2,train,21,59,330,379,False
tfidf,1,1,2,train,23,35,333,348,False
tfidf,1,1,2,train,24,3,335,305,False
tfidf,1,1,2,train,25,5,336,310,False
tfidf,1,1,2,train,26,104,338,441,False
tfidf,1,1,2,train,27,87,339,418,False
tfidf,1,1,2,train,28,80,340,409,False
tfidf,1,1,2,train,29,38,341,352,False
tfidf,1,1,2,train,30,67,343,389,False
tfidf,1,1,2,train,31,107,344,445,False
tfidf,1,1,2,train,34,19,347,327,False
tfidf,1,1,2,train,35,84,348,415,False
tfidf,1,1,2,train,36,62,350,382,False
tfidf,1,1,2,train,37,29,351,341,False
tfidf,1,1,2,train,38,68,352,390,False
tfidf,1,1,2,train,39,44,353,360,False
tfidf,1,1,2,train,40,11,355,318,False
tfidf,1,1,2,train,41,134,356,485,False
tfidf,1,1,2,train,44,128,360,477,False
tfidf,1,1,2,train,48,4,366,307,False
tfidf,1,1,2,train,49,92,367,425,False
tfidf,1,1,2,train,50,41,368,356,False
tfidf,1,1,2,train,52,118,370,459,False
tfidf,1,1,2,train,53,138,371,489,False
tfidf,1,1,2,train,55,110,374,448,False
tfidf,1,1,2,train,56,39,375,353,False
tfidf,1,1,2,train,57,53,376,371,False
tfidf,1,1,2,train,58,9,377,316,False
tfidf,1,1,2,train,59,27,379,339,False
tfidf,1,1,2,train,60,30,380,343,False
tfidf,1,1,2,train,61,65,381,386,False
tfidf,1,1,2,train,62,17,382,325,False
tfidf,1,1,2,train,63,95,383,428,False
tfidf,1,1,2,train,64,21,385,330,False
tfidf,1,1,2,train,65,120,386,464,False
tfidf,1,1,2,train,66,122,388,471,False
tfidf,1,1,2,train,67,58,389,377,False
tfidf,1,1,2,train,68,2,390,304,False
tfidf,1,1,2,train,70,81,392,412,False
tfidf,1,1,2,train,71,119,393,463,False
tfidf,1,1,2,train,72,57,395,376,False
tfidf,1,1,2,train,73,106,397,444,False
tfidf,1,1,2,train,75,50,401,368,False
tfidf,1,1,2,train,79,114,406,455,False
tfidf,1,1,2,train,80,83,409,414,False
tfidf,1,1,2,train,81,86,412,417,False
tfidf,1,1,2,train,83,97,414,430,False
tfidf,1,1,2,train,84,71,415,393,False
tfidf,1,1,2,train,86,121,417,468,False
tfidf,1,1,2,train,87,131,418,482,False
tfidf,1,1,2,train,88,126,419,475,False
tfidf,1,1,2,train,90,140,422,491,False
tfidf,1,1,2,train,92,66,425,388,False
tfidf,1,1,2,train,94,88,427,419,False
tfidf,1,1,2,train,95,141,428,492,False
tfidf,1,1,2,train,96,109,429,447,False
tfidf,1,1,2,train,97,79,430,406,False
tfidf,1,1,2,train,99,31,434,344,False
tfidf,1,1,2,train,100,26,436,338,False
tfidf,1,1,2,train,101,135,437,486,False
tfidf,1,1,2,train,102,13,439,320,False
tfidf,1,1,2,train,103,49,440,367,False
tfidf,1,1,2,train,104,102,441,439,False
tfidf,1,1,2,train,105,117,443,458,False
tfidf,1,1,2,train,106,0,444,302,False
tfidf,1,1,2,train,107,105,445,443,False
tfidf,1,1,2,train,108,70,446,392,False
tfidf,1,1,2,train,109,40,447,355,False
tfidf,1,1,2,train,110,115,448,456,False
tfidf,1,1,2,train,111,60,449,380,False
tfidf,1,1,2,train,114,15,455,322,False
tfidf,1,1,2,train,115,20,456,328,False
tfidf,1,1,2,train,116,123,457,472,False
tfidf,1,1,2,train,117,137,458,488,False
tfidf,1,1,2,train,118,10,459,317,False
tfidf,1,1,2,train,119,34,463,347,False
tfidf,1,1,2,train,120,64,464,385,False
tfidf,1,1,2,train,121,129,468,478,False
tfidf,1,1,2,train,122,25,471,336,False
tfidf,1,1,2,train,123,96,472,429,False
tfidf,1,1,2,train,125,94,474,427,False
tfidf,1,1,2,train,126,90,475,422,False
tfidf,1,1,2,train,128,52,477,370,False
tfidf,1,1,2,train,129,24,478,335,False
tfidf,1,1,2,train,130,56,479,375,False
tfidf,1,1,2,train,131,99,482,434,False
tfidf,1,1,2,train,132,8,483,315,False
tfidf,1,1,2,train,134,101,485,437,False
tfidf,1,1,2,train,135,23,486,333,False
tfidf,1,1,2,train,137,16,488,324,False
tfidf,1,1,2,train,138,55,489,374,False
tfidf,1,1,2,train,140,130,491,479,False
tfidf,1,1,2,train,141,100,492,436,False
tfidf,1,2,2,test,1,75,303,401,False
tfidf,1,2,2,test,2,90,304,422,False
tfidf,1,2,2,test,5,6,310,312,False
tfidf,1,2,2,test,6,70,312,392,False
tfidf,1,2,2,test,9,1,316,303,False
tfidf,1,2,2,test,16,103,324,440,False
tfidf,1,2,2,test,20,65,328,386,False
tfidf,1,2,2,test,27,56,339,375,False
tfidf,1,2,2,test,39,5,353,310,False
tfidf,1,2,2,test,40,81,355,412,False
tfidf,1,2,2,test,48,16,366,324,False
tfidf,1,2,2,test,56,59,375,379,False
tfidf,1,2,2,test,57,135,376,486,False
tfidf,1,2,2,test,59,105,379,443,False
tfidf,1,2,2,test,61,39,381,353,False
tfidf,1,2,2,test,62,68,382,390,False
tfidf,1,2,2,test,65,61,386,381,False
tfidf,1,2,2,test,68,57,390,376,False
tfidf,1,2,2,test,70,27,392,339,False
tfidf,1,2,2,test,75,40,401,355,False
tfidf,1,2,2,test,81,130,412,479,False
tfidf,1,2,2,test,90,116,422,457,False
tfidf,1,2,2,test,94,62,427,382,False
tfidf,1,2,2,test,103,94,440,427,False
tfidf,1,2,2,test,105,48,443,366,False
tfidf,1,2,2,test,116,2,457,304,False
tfidf,1,2,2,test,130,20,479,328,False
tfidf,1,2,2,test,131,9,482,316,False
tfidf,1,2,2,test,135,131,486,482,False
tfidf,1,2,2,train,0,24,302,335,False
tfidf,1,2,2,train,3,134,305,485,False
tfidf,1,2,2,train,4,126,307,475,False
tfidf,1,2,2,train,7,19,313,327,False
tfidf,1,2,2,train,8,3,315,305,False
tfidf,1,2,2,train,10,114,317,455,False
tfidf,1,2,2,train,11,80,318,409,False
tfidf,1,2,2,train,12,106,319,444,False
tfidf,1,2,2,train,13,67,320,389,False
tfidf,1,2,2,train,14,42,321,357,False
tfidf,1,2,2,train,15,82,322,413,False
tfidf,1,2,2,train,17,71,325,393,False
tfidf,1,2,2,train,18,111,326,449,False
tfidf,1,2,2,train,19,12,327,319,False
tfidf,1,2,2,train,21,11,330,318,False
tfidf,1,2,2,train,22,50,331,368,False
tfidf,1,2,2,train,23,83,333,414,False
tfidf,1,2,2,train,24,34,335,347,False
tfidf,1,2,2,train,25,43,336,358,False
tfidf,1,2,2,train,26,118,338,459,False
tfidf,1,2,2,train,28,64,340,385,False
tfidf,1,2,2,train,29,41,341,356,False
tfidf,1,2,2,train,30,7,343,313,False
tfidf,1,2,2,train,31,10,344,317,False
tfidf,1,2,2,train,32,107,345,445,False
tfidf,1,2,2,train,33,91,346,423,False
tfidf,1,2,2,train,34,85,347,416,False
tfidf,1,2,2,train,35,44,348,360,False
tfidf,1,2,2,train,36,76,350,402,False
tfidf,1,2,2,train,37,110,351,448,False
tfidf,1,2,2,train,38,25,352,336,False
tfidf,1,2,2,train,41,88,356,419,False
tfidf,1,2,2,train,42,69,357,391,False
tfidf,1,2,2,train,43,35,358,348,False
tfidf,1,2,2,train,44,77,360,403,False
tfidf,1,2,2,train,45,49,362,367,False
tfidf,1,2,2,train,46,17,363,325,False
tfidf,1,2,2,train,47,136,364,487,False
tfidf,1,2,2,train,49,128,367,477,False
tfidf,1,2,2,train,50,8,368,315,False
tfidf,1,2,2,train,51,95,369,428,False
tfidf,1,2,2,train,52,47,370,364,False
tfidf,1,2,2,train,53,120,371,464,False
tfidf,1,2,2,train,54,139,372,490,False
tfidf,1,2,2,train,55,113,374,454,False
tfidf,1,2,2,train,58,45,377,362,False
tfidf,1,2,2,train,60,54,380,372,False
tfidf,1,2,2,train,63,14,383,321,False
tfidf,1,2,2,train,64,33,385,346,False
tfidf,1,2,2,train,66,36,388,350,False
tfidf,1,2,2,train,67,73,389,397,False
tfidf,1,2,2,train,69,23,391,333,False
tfidf,1,2,2,train,71,97,393,430,False
tfidf,1,2,2,train,72,28,395,340,False
tfidf,1,2,2,train,73,122,397,471,False
tfidf,1,2,2,train,74,124,400,473,False
tfidf,1,2,2,train,76,63,402,383,False
tfidf,1,2,2,train,77,4,403,307,False
tfidf,1,2,2,train,78,86,404,417,False
tfidf,1,2,2,train,79,121,406,468,False
tfidf,1,2,2,train,80,60,409,380,False
tfidf,1,2,2,train,82,109,413,447,False
tfidf,1,2,2,train,83,52,414,370,False
tfidf,1,2,2,train,84,115,415,456,False
tfidf,1,2,2,train,85,87,416,418,False
tfidf,1,2,2,train,86,89,417,420,False
tfidf,1,2,2,train,87,99,418,434,False
tfidf,1,2,2,train,88,79,419,406,False
tfidf,1,2,2,train,89,123,420,472,False
tfidf,1,2,2,train,91,133,423,484,False
tfidf,1,2,2,train,92,127,425,476,False
tfidf,1,2,2,train,93,140,426,491,False
tfidf,1,2,2,train,95,74,428,400,False
tfidf,1,2,2,train,96,92,429,425,False
tfidf,1,2,2,train,97,141,430,492,False
tfidf,1,2,2,train,98,112,433,451,False
tfidf,1,2,2,train,99,84,434,415,False
tfidf,1,2,2,train,100,37,436,351,False
tfidf,1,2,2,train,101,32,437,345,False
tfidf,1,2,2,train,102,137,439,488,False
tfidf,1,2,2,train,104,18,441,326,False
tfidf,1,2,2,train,106,51,444,369,False
tfidf,1,2,2,train,107,104,445,441,False
tfidf,1,2,2,train,108,119,446,463,False
tfidf,1,2,2,train,109,0,447,302,False
tfidf,1,2,2,train,110,108,448,446,False
tfidf,1,2,2,train,111,78,449,404,False
tfidf,1,2,2,train,112,46,451,363,False
tfidf,1,2,2,train,113,117,454,458,False
tfidf,1,2,2,train,114,66,455,388,False
tfidf,1,2,2,train,115,21,456,330,False
tfidf,1,2,2,train,117,26,458,338,False
tfidf,1,2,2,train,118,125,459,474,False
tfidf,1,2,2,train,119,138,463,489,False
tfidf,1,2,2,train,120,15,464,322,False
tfidf,1,2,2,train,121,38,468,352,False
tfidf,1,2,2,train,122,72,471,395,False
tfidf,1,2,2,train,123,129,472,478,False
tfidf,1,2,2,train,124,31,473,344,False
tfidf,1,2,2,train,125,98,474,433,False
tfidf,1,2,2,train,126,96,475,429,False
tfidf,1,2,2,train,127,93,476,426,False
tfidf,1,2,2,train,128,53,477,371,False
tfidf,1,2,2,train,129,30,478,343,False
tfidf,1,2,2,train,132,58,483,377,False
tfidf,1,2,2,train,133,100,484,436,False
tfidf,1,2,2,train,134,13,485,320,False
tfidf,1,2,2,train,136,102,487,439,False
tfidf,1,2,2,train,137,29,488,341,False
tfidf,1,2,2,train,138,22,489,331,False
tfidf,1,2,2,train,139,55,490,374,False
tfidf,1,2,2,train,140,132,491,483,False
tfidf,1,2,2,train,141,101,492,437,False
tfidf,1,3,2,test,3,8,305,315,False
tfidf,1,3,2,test,4,92,307,425,False
tfidf,1,3,2,test,7,3,313,305,False
tfidf,1,3,2,test,8,109,315,447,False
tfidf,1,3,2,test,10,126,317,475,False
tfidf,1,3,2,test,13,53,320,371,False
tfidf,1,3,2,test,26,7,338,313,False
tfidf,1,3,2,test,31,71,344,393,False
tfidf,1,3,2,test,38,13,352,320,False
tfidf,1,3,2,test,41,63,356,383,False
tfidf,1,3,2,test,49,102,367,439,False
tfidf,1,3,2,test,53,118,371,459,False
tfidf,1,3,2,test,60,38,380,352,False
tfidf,1,3,2,test,63,73,383,397,False
tfidf,1,3,2,test,71,60,393,380,False
tfidf,1,3,2,test,72,31,395,344,False
tfidf,1,3,2,test,73,41,397,356,False
tfidf,1,3,2,test,92,97,425,430,False
tfidf,1,3,2,test,97,125,430,474,False
tfidf,1,3,2,test,100,72,436,395,False
tfidf,1,3,2,test,102,140,439,491,False
tfidf,1,3,2,test,108,49,446,367,False
tfidf,1,3,2,test,109,4,447,307,False
tfidf,1,3,2,test,118,26,459,338,False
tfidf,1,3,2,test,125,10,474,317,False
tfidf,1,3,2,test,126,138,475,489,False
tfidf,1,3,2,test,138,100,489,436,False
tfidf,1,3,2,test,140,108,491,446,False
tfidf,1,3,2,train,0,96,302,429,False
tfidf,1,3,2,train,1,23,303,333,False
tfidf,1,3,2,train,2,133,304,484,False
tfidf,1,3,2,train,5,127,310,476,False
tfidf,1,3,2,train,6,19,312,327,False
tfidf,1,3,2,train,9,1,316,303,False
tfidf,1,3,2,train,11,113,318,454,False
tfidf,1,3,2,train,12,77,319,403,False
tfidf,1,3,2,train,14,101,321,437,False
tfidf,1,3,2,train,15,64,322,385,False
tfidf,1,3,2,train,16,42,324,357,False
tfidf,1,3,2,train,17,78,325,404,False
tfidf,1,3,2,train,18,66,326,388,False
tfidf,1,3,2,train,19,110,327,448,False
tfidf,1,3,2,train,20,12,328,319,False
tfidf,1,3,2,train,21,11,330,318,False
tfidf,1,3,2,train,22,50,331,368,False
tfidf,1,3,2,train,23,79,333,406,False
tfidf,1,3,2,train,24,34,335,347,False
tfidf,1,3,2,train,25,43,336,358,False
tfidf,1,3,2,train,27,116,339,457,False
tfidf,1,3,2,train,28,61,340,381,False
tfidf,1,3,2,train,29,40,341,355,False
tfidf,1,3,2,train,30,5,343,310,False
tfidf,1,3,2,train,32,9,345,316,False
tfidf,1,3,2,train,33,103,346,440,False
tfidf,1,3,2,train,34,86,347,417,False
tfidf,1,3,2,train,35,81,348,412,False
tfidf,1,3,2,train,36,44,350,360,False
tfidf,1,3,2,train,37,70,351,392,False
tfidf,1,3,2,train,39,107,353,445,False
tfidf,1,3,2,train,40,24,355,335,False
tfidf,1,3,2,train,42,84,357,415,False
tfidf,1,3,2,train,43,65,358,386,False
tfidf,1,3,2,train,44,35,360,348,False
tfidf,1,3,2,train,45,74,362,400,False
tfidf,1,3,2,train,46,48,363,366,False
tfidf,1,3,2,train,47,17,364,325,False
tfidf,1,3,2,train,48,134,366,485,False
tfidf,1,3,2,train,50,129,368,478,False
tfidf,1,3,2,train,51,6,369,312,False
tfidf,1,3,2,train,52,89,370,420,False
tfidf,1,3,2,train,54,47,372,364,False
tfidf,1,3,2,train,55,119,374,463,False
tfidf,1,3,2,train,56,137,375,488,False
tfidf,1,3,2,train,57,112,376,451,False
tfidf,1,3,2,train,58,45,377,362,False
tfidf,1,3,2,train,59,55,379,374,False
tfidf,1,3,2,train,61,15,381,322,False
tfidf,1,3,2,train,62,33,382,346,False
tfidf,1,3,2,train,64,36,385,350,False
tfidf,1,3,2,train,65,68,386,390,False
tfidf,1,3,2,train,66,22,388,331,False
tfidf,1,3,2,train,67,91,389,423,False
tfidf,1,3,2,train,68,27,390,339,False
tfidf,1,3,2,train,69,121,391,468,False
tfidf,1,3,2,train,70,123,392,472,False
tfidf,1,3,2,train,74,59,400,379,False
tfidf,1,3,2,train,75,2,401,304,False
tfidf,1,3,2,train,76,82,402,413,False
tfidf,1,3,2,train,77,120,403,464,False
tfidf,1,3,2,train,78,58,404,377,False
tfidf,1,3,2,train,79,105,406,443,False
tfidf,1,3,2,train,80,52,409,370,False
tfidf,1,3,2,train,81,114,412,455,False
tfidf,1,3,2,train,82,83,413,414,False
tfidf,1,3,2,train,83,85,414,416,False
tfidf,1,3,2,train,84,94,415,427,False
tfidf,1,3,2,train,85,76,416,402,False
tfidf,1,3,2,train,86,122,417,471,False
tfidf,1,3,2,train,87,132,418,483,False
tfidf,1,3,2,train,88,128,419,477,False
tfidf,1,3,2,train,89,131,420,482,False
tfidf,1,3,2,train,90,69,422,391,False
tfidf,1,3,2,train,91,87,423,418,False
tfidf,1,3,2,train,93,141,426,492,False
tfidf,1,3,2,train,94,111,427,449,False
tfidf,1,3,2,train,95,80,428,409,False
tfidf,1,3,2,train,96,37,429,351,False
tfidf,1,3,2,train,98,32,433,345,False
tfidf,1,3,2,train,99,135,434,486,False
tfidf,1,3,2,train,101,18,437,326,False
tfidf,1,3,2,train,103,51,440,369,False
tfidf,1,3,2,train,104,99,441,434,False
tfidf,1,3,2,train,105,117,443,458,False
tfidf,1,3,2,train,106,0,444,302,False
tfidf,1,3,2,train,107,106,445,444,False
tfidf,1,3,2,train,110,104,448,441,False
tfidf,1,3,2,train,111,75,449,401,False
tfidf,1,3,2,train,112,46,451,363,False
tfidf,1,3,2,train,113,115,454,456,False
tfidf,1,3,2,train,114,62,455,382,False
tfidf,1,3,2,train,115,20,456,328,False
tfidf,1,3,2,train,116,25,457,336,False
tfidf,1,3,2,train,117,124,458,473,False
tfidf,1,3,2,train,119,136,463,487,False
tfidf,1,3,2,train,120,16,464,324,False
tfidf,1,3,2,train,121,39,468,353,False
tfidf,1,3,2,train,122,67,471,389,False
tfidf,1,3,2,train,123,139,472,490,False
tfidf,1,3,2,train,124,30,473,343,False
tfidf,1,3,2,train,127,93,476,426,False
tfidf,1,3,2,train,128,90,477,422,False
tfidf,1,3,2,train,129,88,478,419,False
tfidf,1,3,2,train,130,54,479,372,False
tfidf,1,3,2,train,131,29,482,341,False
tfidf,1,3,2,train,132,57,483,376,False
tfidf,1,3,2,train,133,95,484,428,False
tfidf,1,3,2,train,134,14,485,321,False
tfidf,1,3,2,train,135,98,486,433,False
tfidf,1,3,2,train,136,28,487,340,False
tfidf,1,3,2,train,137,21,488,330,False
tfidf,1,3,2,train,139,56,490,375,False
tfidf,1,3,2,train,141,130,492,479,False
tfidf,1,4,2,test,11,19,318,327,False
tfidf,1,4,2,test,15,114,322,455,False
tfidf,1,4,2,test,18,11,326,318,False
tfidf,1,4,2,test,19,123,327,472,False
tfidf,1,4,2,test,24,132,335,483,False
tfidf,1,4,2,test,30,83,343,414,False
tfidf,1,4,2,test,34,18,347,326,False
tfidf,1,4,2,test,37,107,351,445,False
tfidf,1,4,2,test,55,30,374,343,False
tfidf,1,4,2,test,58,88,377,419,False
tfidf,1,4,2,test,67,120,389,464,False
tfidf,1,4,2,test,83,128,414,477,False
tfidf,1,4,2,test,84,55,415,374,False
tfidf,1,4,2,test,88,111,419,449,False
tfidf,1,4,2,test,107,84,445,415,False
tfidf,1,4,2,test,110,37,448,351,False
tfidf,1,4,2,test,111,58,449,377,False
tfidf,1,4,2,test,114,117,455,458,False
tfidf,1,4,2,test,117,129,458,478,False
tfidf,1,4,2,test,119,110,463,448,False
tfidf,1,4,2,test,120,141,464,492,False
tfidf,1,4,2,test,122,67,471,389,False
tfidf,1,4,2,test,123,15,472,322,False
tfidf,1,4,2,test,128,34,477,347,False
tfidf,1,4,2,test,129,24,478,335,False
tfidf,1,4,2,test,132,137,483,488,False
tfidf,1,4,2,test,137,119,488,463,False
tfidf,1,4,2,test,141,122,492,471,False
tfidf,1,4,2,train,0,92,302,425,False
tfidf,1,4,2,train,1,21,303,330,False
tfidf,1,4,2,train,2,133,304,484,False
tfidf,1,4,2,train,3,124,305,473,False
tfidf,1,4,2,train,4,14,307,321,False
tfidf,1,4,2,train,5,1,310,303,False
tfidf,1,4,2,train,6,104,312,441,False
tfidf,1,4,2,train,7,71,313,393,False
tfidf,1,4,2,train,8,95,315,428,False
tfidf,1,4,2,train,9,60,316,380,False
tfidf,1,4,2,train,10,40,317,355,False
